UBPR3230,UBPRE278,UBPRE279,UBPRE291,UBPR4340,UBPR7402,UBPR7414,UBPRE001,UBPRE002,UBPRE006,UBPRE008,UBPRE014,UBPRE015,UBPRE016,UBPRE017,UBPRE544,UBPRE549,UBPRE600,UBPRK447,UBPRD486,OTSREGNM_Central,OTSREGNM_Northeast,OTSREGNM_Southeast,OTSREGNM_West,OTSREGNM_Western,REGAGNT_FDIC,REGAGNT_FED,REGAGNT_OCC,SPECGRPN_Agricultural.Specialization,SPECGRPN_All.Other.Over.1.Billion,SPECGRPN_All.Other.Under.1.Billion,SPECGRPN_Commercial.Lending.Specialization,SPECGRPN_Consumer.Lending.Specialization,SPECGRPN_Credit.card.Specialization,SPECGRPN_International.Specialization,SPECGRPN_Mortgage.Lending.Specialization,SPECGRPN_Other.Specialized.Under.1.Billion
220,0,0,0,2627,46.67,0.59,3.25,0.36,0.12,0,96.26,63,3.38,0.37,1.32,0.62,47.87,7.18,9.1895,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,402,0,0.17,3.67,0.76,0.22,0,98.51,82.72,3.72,0.77,1.81,0.17,110.22,6.89,13.7407,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
380,0,0,0,3871,75.43,0.02,3.25,0.4,0,-0.02,91.29,73.24,3.56,0.44,0,0.02,60.66,19.56,8.8848,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3000,10000,10000,10000,6812,0,0.27,3.4,0.81,0.05,0,93.36,79.24,3.64,0.87,0.05,0.27,100.47,24.91,13.4415,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
300,795,795,795,6805,14.7,0.17,3.34,0.32,0.01,0,94.25,97.59,3.54,0.34,0.22,0.2,70.47,10.42,10.3696,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2783,272687,272687,0,31792,39.32,0.08,4.42,0.24,0.14,0,94.76,85.11,4.66,0.25,0.87,0.08,79.44,3.76,9.9295,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2642,130862,130862,130862,8593,46.55,0.52,3.64,0.56,0,0,91.96,72.89,3.96,0.6,0.64,0.52,88.19,14.43,9.3861,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
600,627082,627082,627082,115019,0,0.13,3.72,0.8,0,0,93.62,76.84,3.97,0.86,0.84,0.13,102.9,13.96,9.869,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
538,0,0,0,4732,13.74,0.08,3.12,0.2,0.04,0,90.99,69.44,3.42,0.22,0.02,0.08,51.41,-17.1,9.4007,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,40000,40000,40000,35651,209.18,0.43,3.98,0.2,0.24,0,93.91,59.82,4.23,0.21,0.18,0.45,90.92,7.88,10.4343,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3015,0,0,0,6962,0,0.02,3.06,0.78,0,-0.18,97.78,31.81,3.13,0.8,0.33,0.02,99.02,48.23,11.2254,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1250,0,0,0,9789,97.05,0.22,3.37,0.25,0.15,-0.03,91.61,71.28,3.68,0.27,0.09,0.3,79.37,5.22,9.2304,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
340,0,0,0,4951,45.59,0.92,4.11,0.21,0,0,95.98,55.19,4.28,0.21,1.4,0.93,70.13,-17.06,9.5807,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
530786,161902,159783,161902,-33636,0,0.04,3.16,0.76,0.24,0,96,72.08,3.29,0.79,0.01,0.04,88.36,-17.85,19.7178,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1200,162,162,162,15737,12.71,0.1,3.67,0.44,0,-0.1,93.48,74.02,3.93,0.47,0.67,0.1,78.18,17.8,9.4811,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
196,0,0,0,3286,66.19,0.28,4.49,0.52,0.01,0,94.89,62.56,4.73,0.55,0.87,0.28,75.11,-16.38,11.3247,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
50,0,0,0,1570,76.43,0.09,3.37,0.09,0,-0.25,96.08,67.85,3.51,0.09,0.35,0.09,35.41,-9.08,8.4663,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,40,0,0,2.81,0.21,0,0,92.07,72.94,3.06,0.23,0.69,0,78.12,-43.27,24.6614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
156,0,0,0,1906,62.96,3.32,4.3,0.27,0.06,0,93.98,63.73,4.57,0.29,1.72,3.41,73.56,-1.58,17.9562,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,19,0,0.38,3.66,0.6,0,0,96.6,72.38,3.79,0.62,0.2,0.38,63.44,-46.75,9.5894,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
300,9,9,9,1357,33.09,0,3.66,0.27,0,0,98.12,62.81,3.73,0.27,0.33,0,73.48,7.49,12.0473,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
399,0,0,0,1406,14.22,0.39,2.9,0.3,0.04,0,96.39,70.06,3.01,0.31,0.59,0.39,87.84,15.38,8.1189,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
100,0,0,0,646,37.15,0.44,3.14,0.56,0.15,0,97.58,62.53,3.22,0.57,1.34,0.44,59.2,5.4,18.5443,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1500,0,0,0,7312,74.95,0.02,3.75,0.03,0,0,95.79,57.01,3.91,0.04,0.1,0.02,75.79,-9.82,8.4423,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3105,696516,696516,696516,100648,56.63,0.32,4.29,0.38,0.06,0,102.73,89.93,4.18,0.37,0.19,0.32,96.5,3.45,10.5571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5037,15067,15067,15067,34797,15.81,0.19,3.3,0.29,0.06,0,93.01,61.62,3.55,0.31,0.59,0.2,84.25,3.26,9.9151,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
300,0,0,0,10864,37.38,0.06,3.59,0.77,-0.12,-0.13,91.21,75.28,3.94,0.85,0.05,0.06,64.96,24.74,13.5106,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4100,129311,129311,129311,44017,42.03,0.15,3.34,0.39,0,0,96.19,68.92,3.47,0.41,0.2,0.15,80.76,11.5,10.485,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
220,0,0,0,8072,39.49,0.97,4.9,0.94,0.17,0,98.85,68.92,4.96,0.95,2.92,0.97,111.74,1.77,12.5478,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,44487,44487,44487,9075,0,0.07,3.75,0.44,0,-0.04,96.18,86.26,3.9,0.45,0.14,0.07,87.21,14.82,9.3302,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4000,154022,154022,154022,44798,39.6,0.29,3.19,0.25,-0.21,-0.01,94.75,62.33,3.36,0.26,0.08,0.29,63.86,12.8,11.2977,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1027583,851169,851169,851169,240512,81.08,0.05,3.03,0.05,0.06,0,91.89,34.37,3.29,0.06,0.01,0.05,69.86,10.68,9.4236,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3656,30060,30060,30060,34486,17.49,0,3.84,0.22,0.05,0,94.33,53.85,4.07,0.24,0.2,0.08,87.43,-4.23,15.0587,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7,7500,7500,7500,-22529,-4.66,4,1.79,0,0,-0.02,87.18,59.15,2.05,0,0.94,4.07,37.85,5.06,8.6372,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
167000,0,0,0,345000,78.26,0.27,2.19,0.99,0.01,0,93.06,85.72,2.36,1.07,0.56,0.27,74.34,4.83,7.3717,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,4367,0,0.09,4.29,0.38,0.11,0,94.78,65.62,4.52,0.4,1.09,0.1,103.47,9.77,17.7516,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1425,0,0,0,6298,8.73,0.43,3.18,0.29,0.05,0,93.07,67.02,3.42,0.31,0.19,0.43,76.32,-1.44,9.388,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
52,0,0,0,553,0,0.7,2.95,0.47,0,0,96.66,76.58,3.05,0.49,0.09,0.7,86.91,17.4,9.4212,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
317,507,507,0,4984,80.92,0.28,4.07,0.38,0.05,0,89.45,60.63,4.55,0.42,0.66,0.31,71.98,-9.32,10.2244,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
212,117,117,117,653,0,0.46,3.65,0.57,0.08,0.04,94.24,76.16,3.87,0.6,1.9,0.46,99.31,26.38,14.0138,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1000,0,0,0,1705,53.55,0.09,3.48,0.21,0.01,0,94.79,70.27,3.67,0.22,1.07,0.09,57.24,-15.03,9.0535,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2160,502367,502367,502367,75639,52.88,0.85,3.56,0.06,0.11,-0.02,95.67,56.82,3.72,0.07,0.19,0.89,74.19,0.83,9.3235,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1513,2796797,2796797,500256,139993,43.16,0.27,3.71,0.25,0.06,0,92.23,55.44,4.02,0.27,0.28,0.31,97.91,5.2,10.7321,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3211,1044664,1044664,0,216582,108.52,0.35,3.47,0.11,0.14,-0.06,92.63,82.34,3.74,0.11,1.11,0.35,76.91,2.36,8.4083,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1490,1490,1490,14454,0,0.1,2.44,0.18,0.02,0,93.37,82.35,2.61,0.19,0.03,0.1,65.28,-13.38,14.7192,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
80,270,270,270,3051,45.62,0.2,3.63,0.48,0.05,0,95.41,77.94,3.8,0.5,0.38,0.2,86.81,10.45,10.7927,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
300,733,733,733,3479,57.78,0.96,3.69,0.18,0.45,0,96.29,75.37,3.84,0.19,0.75,0.96,84.38,-1.88,12.4338,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21250,3897373,3869250,3890493,389567,11.55,0.1,3.07,0.55,0.1,0,95.25,69.68,3.22,0.58,0.04,0.1,63.48,1.33,8.4566,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
300,45,45,45,2068,180.85,0,2.93,0.43,0.01,-0.02,94.72,70.67,3.1,0.45,0.24,0.01,59.39,1.25,10.6692,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
150,1500,1500,1500,2243,67.41,0.13,3.85,0.46,0,0,95.29,71.09,4.04,0.49,0.71,0.13,68.12,0.76,11.5436,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
600,3734,3734,3734,6019,31.57,0.06,2.84,0.34,0.06,0,95.54,69.2,2.97,0.35,0.31,0.06,62.61,0.04,8.596,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,857,70.01,0,3.32,0.31,0.04,0,95.75,62.96,3.47,0.32,0,0,58.52,-1.43,12.3741,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
100,0,0,0,257,0,0.89,3.37,0.23,0,0,84.79,63.36,3.97,0.27,0.43,1.57,67.67,-11.44,6.0329,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
385,0,0,0,1103,63.46,0,3.23,0.13,0.08,-0.04,92.3,70.8,3.5,0.14,0.08,0,48.07,-7.61,9.1813,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100,0,0,0,268,9.33,0.24,3.13,0.12,0,0,98.17,43.42,3.19,0.13,3.12,0.24,61.45,-9.47,32.4813,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
415,0,0,0,1633,48.99,0.34,4.39,0.32,0.03,0,97.16,67.57,4.52,0.33,0.35,0.34,67.56,-19.68,8.8112,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
100,0,0,0,26350,73.89,0.4,4.64,0.17,0.17,0,96.66,56.4,4.8,0.17,0.32,0.4,76.44,-23.32,11.1155,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1072,0,1.63,3.73,0.36,0.05,0,93.77,71.07,3.97,0.39,0.56,2,104.49,14.22,6.9773,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
200,1382,1382,1382,15586,25.66,0.29,3.09,0.32,0.17,0,92.69,75.93,3.33,0.34,0.14,0.29,74.79,3.94,9.2189,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
240,0,0,0,514,22.18,0.06,2.82,0.03,0,0,94.48,57.88,2.99,0.04,0.38,0.06,51.44,-28.02,9.1591,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8000,329000,165000,329000,769000,58.52,3.38,3.3,0.33,0.11,0,96.75,69.41,3.41,0.34,0.69,3.77,40.79,-18.34,7.2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
165,0,0,0,786,76.34,0.89,3.55,0.51,-0.07,0,96.16,75.59,3.69,0.53,1,1.97,88.24,20.35,7.7256,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4571,0,0,0,3671,25.2,1.19,3.16,0.5,0.07,0,96.71,78.11,3.27,0.52,1.9,1.23,72.02,1.85,10.8421,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
125,0,0,0,322,68.63,0,4.14,0.31,0,0,96.38,58.99,4.3,0.32,0.78,0,69.19,7.48,10.4654,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
100,0,0,0,978,80.37,0,3.47,0.1,0,0,92.03,55.86,3.77,0.11,0.07,0,78.15,-0.75,10.2738,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
56,0,0,0,2009,15.78,0.36,3.55,0.12,0.04,0,93.76,51.83,3.79,0.13,0.64,0.36,74,-2.92,7.9123,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,0,0,0,1376,72.67,1.33,2.7,0.26,0.02,0,96.51,58.78,2.8,0.27,1.54,1.33,33.35,-27.65,15.7229,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
240,0,0,0,3734,26.7,0.68,5.33,0.59,0.09,0,96.62,67.44,5.51,0.61,1.44,0.71,83.32,-0.75,11.4218,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
382,0,0,0,2706,22.65,0.63,5.12,0.71,0.34,0.01,96.1,76.24,5.32,0.74,2.32,0.63,99.51,26.59,9.2473,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
650,0,0,0,806,0,0,3.01,0.3,0,0,86.13,70.13,3.49,0.35,0.01,0,72.14,16.47,13.8099,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
42,0,0,0,123,0,0,2.52,0.31,0,0,95.43,74.38,2.64,0.33,0.06,0,32.26,4.93,8.537,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,499,0,0,3.48,0.57,0.01,0,96.8,77.93,3.6,0.58,0,0,121.27,16.71,9.8121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
350,0,0,0,7057,20.41,0.2,3,0.12,0.02,0,97.91,78.99,3.06,0.12,0.21,0.2,82.63,-3.73,8.2048,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,1115,44.84,1.13,4.66,0.82,-0.62,0,96.95,69.53,4.81,0.85,0.05,1.13,90.12,0.8,15.2501,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
251,2345,2345,2345,981,0,0.55,3.61,0.26,0.07,0,97.08,69.82,3.72,0.26,0.1,0.55,78.85,5.07,9.204,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,0,0,0,4174,24.05,0.24,3.67,0.41,0.05,0,92.71,67.93,3.96,0.45,0.5,0.28,75.31,-11.53,9.9761,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2288,5,5,0,4557,0,0.02,3.14,0.24,0.03,0,95.49,65.31,3.29,0.25,0.06,0.02,52.59,-7.1,10.5729,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2094,0,0,0,5442,0,0.75,9.4,0.28,4.98,-0.01,101.27,67.14,9.28,0.28,1.52,0.88,89.9,9.08,14.1967,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2290,0,0,0,3798,24.7,0.25,3.56,0.47,0.11,0.01,96.16,64.32,3.7,0.48,0.09,0.78,86.44,10.13,7.7698,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
800,0,0,0,1616,35.89,1.06,2.91,0.44,0.02,0,96.36,75.27,3.02,0.46,1.02,1.06,34.68,-7.34,8.7952,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
200,0,0,0,794,93.95,0.17,2.89,0.38,0,-0.01,96.31,66.91,3,0.39,0.04,0.17,65.43,7.6,12.7058,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1200,0,0,0,495,67.88,0.14,3.15,0.39,0,0,97.54,74.15,3.23,0.4,0.45,0.14,71.3,-0.95,15.7545,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1200,0,0,0,3865,76.97,0.04,3.49,0.09,-0.12,0,92.86,65.12,3.75,0.09,0.01,0.04,54.4,-0.27,13.0237,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1000,0,0,0,45120,39.28,0.64,3.03,0.22,0,0,96.22,62.59,3.15,0.23,0.07,0.64,65.36,-6.23,8.4261,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,3772,0,0.33,3.48,0.13,0,0,96.62,86.31,3.61,0.13,0.05,0.34,68.9,-8.72,14.2052,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
200,0,0,0,1653,43.5,0.32,3.07,0.14,0,0,99.7,82.75,3.08,0.14,0.82,0.32,59.79,2.9,7.205,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1583,0,1.13,3.6,0.36,0.04,0,93.58,65.91,3.85,0.39,0.37,1.19,80.21,-9.51,10.9982,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1150,0,0,0,3648,21.6,0.3,3.68,0.18,0,0,99.04,57.2,3.72,0.18,0.31,0.3,56.62,8.21,11.2088,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
123,0,0,0,2376,35.65,1.22,3.55,0.49,0.05,0,95.3,72.12,3.72,0.52,0.29,1.22,80.2,9.9,6.8467,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
120,0,0,0,8450,19.76,0.03,4.29,0.35,0.19,0,92.68,63.19,4.63,0.37,0.22,0.03,85.37,-1.72,8.5677,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1147,0,0.33,3.13,0.23,0.04,-0.09,93.11,69.21,3.36,0.25,0.17,0.33,75.14,7.68,7.2487,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
300,0,0,0,4733,0,0.14,3.92,1,-0.09,0,92.43,76.66,4.25,1.08,0.18,0.14,159.65,34.62,10.7239,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
500,0,0,0,3395,82.47,0.3,3.7,0.39,0.09,0,98.51,66.35,3.75,0.39,0.15,0.3,65.25,-5.96,10.2225,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,446,0,0,2.3,0.23,-0.03,0,95.71,77.57,2.41,0.24,0,0,64.01,-33.31,11.2384,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,3218,5.31,0,6.06,0.81,0.14,0,96.15,69.91,6.3,0.85,1,0,87.03,-4.49,9.0151,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2000,0,0,0,56559,15.56,0.13,3.53,0.33,0.11,0,95.6,77.86,3.69,0.35,0.13,0.13,91.9,9.3,10.3012,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,561,53.48,0.3,3.02,0.08,0,0.03,99.78,61.05,3.02,0.08,1.01,0.3,47.33,-24.76,12.9738,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
300,7110,7110,7110,9028,33.23,0.1,3.41,0.37,0.05,0,95.09,77.25,3.59,0.39,0.06,0.1,73.4,-2.81,8.5332,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,5780,5780,5780,3542,0,0.56,4.26,0.69,0.72,0,92.55,76.55,4.6,0.75,0.52,0.63,121.76,28.53,13.6658,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
750,0,0,0,1426,25.6,1.02,3.29,0.07,0.05,0,94.38,47.25,3.48,0.08,0.62,1.02,53.26,-14.4,9.9477,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
120,1795,1795,1795,3070,23.58,0.15,4.04,0.4,0.11,0,95.34,61.39,4.24,0.42,0.21,0.15,70.58,-14.01,9.0998,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,5506,0,0.13,3.43,0.24,-0.08,-0.12,93.94,67.28,3.66,0.26,0.04,0.13,87.77,5.96,8.8175,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,4846,0,0.07,3.7,0.74,0.37,0,97.09,74.21,3.81,0.76,0,0.07,119.27,33.08,13.8886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
150,0,0,0,1107,54.2,0,3.38,0.33,0,0,97.05,68.16,3.48,0.34,0,0.24,49.42,12.97,14.5614,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,410472,371023,264449,20460,48.88,0.97,3.61,0.29,0.01,0,94.88,71.92,3.8,0.31,0.13,0.97,108.81,20.02,10.5031,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,0,0,0,1343,55.85,0.26,3.73,0.42,0.05,0,90.38,62.19,4.12,0.47,0.69,0.26,107.09,8.14,14.2664,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
580,14388,14388,14388,4631,27.23,0.65,3.86,0.62,0.09,0,94.82,67.62,4.08,0.66,0.58,0.65,93.91,11.5,9.0091,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
405,0,0,0,6164,76.25,0,4.34,0.39,0.24,-0.09,97.07,67.4,4.47,0.4,0,0,81.09,16.81,8.6543,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
225,0,0,0,1633,51.13,0.02,3.4,0.08,0,0,93.27,57.99,3.64,0.08,0.21,0.02,56.06,-4.08,8.9954,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
150,0,0,0,792,0,0.27,2.96,0.32,0,-0.1,91.67,70.8,3.22,0.35,0.18,0.27,53.79,0.74,10.1395,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
240,0,0,0,2248,74.51,0.58,3.54,0.21,0.1,0,95.26,57.5,3.71,0.22,2.22,0.58,76.11,-5.12,10.9485,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,240,240,240,2807,0,0.03,3.46,0.41,0,0,98.58,85.1,3.51,0.42,0.76,0.03,98.63,18.9,9.7917,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
676,0,0,0,485,81.44,0.12,3.93,0.13,0,0,91.98,55.81,4.27,0.14,0,0.12,90.37,-2.35,14.6783,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
330,0,0,0,3270,67.28,0.76,3.6,0.12,0,0,90.49,91.35,3.98,0.13,0.5,0.76,62.75,-0.9,10.8314,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
800,0,0,0,3834,74.33,0.42,3.62,0.22,0.05,0,95.33,69.58,3.8,0.23,0.06,0.42,83.37,6.01,9.865,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
520,0,0,0,1121,92.95,0,2.98,0.24,0.02,-0.02,94.28,67.46,3.17,0.25,0.06,0,73.87,2.47,11.2457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400,0,0,0,2454,41.97,0.52,3.98,0.43,0.11,-0.01,96.94,73.4,4.11,0.45,0.44,0.52,83.11,1.96,9.4996,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
75,0,0,0,4599,71.06,0,3.09,0.41,-0.02,0,97.69,78.93,3.16,0.42,0.01,0,49.53,7.63,10.3186,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,4935,0,1.45,4.16,0.75,0.14,0,96.18,70.29,4.32,0.78,0.48,1.46,90.99,3.63,10.7393,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
600,0,0,0,1307,37.03,0.06,3.12,0.36,0.03,0,96.06,80.92,3.25,0.37,0,0.06,60.27,22.92,9.514,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,0,0,0,1802,56.66,0.28,4.03,0.41,0.07,0,97.78,73.06,4.12,0.42,0.31,0.28,54.51,8.98,8.3421,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1100,0,0,0,2839,88.06,0.03,2.89,0.23,0,0,94.42,68.3,3.07,0.25,0.07,0.03,46.72,-2.23,9.5201,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50,0,0,0,2131,84.7,0.03,4.1,0.33,0.13,-0.07,89.87,66.14,4.57,0.36,0.85,0.85,65.58,0.63,7.0635,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1352,0,0.01,2.66,0.41,0.01,-0.07,95.62,66.95,2.78,0.42,0.12,0.01,59.02,-1.28,11.179,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1000,0,0,0,1401,30.05,0.93,3.68,0.55,-0.08,-0.16,99.62,62.99,3.7,0.56,0.39,0.93,73.75,14.94,14.3472,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
325,0,0,0,2005,69.43,0,3.94,0.2,0,0,99.44,54.35,3.96,0.2,0,0,74.57,-23.18,19.6332,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2981,0,0,0,7175,0,0.28,3.71,0.39,0.01,-0.03,88.82,46.02,4.18,0.44,0.3,0.28,50.51,-2.81,8.9324,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2300,1708,1708,1708,13743,27.29,0.33,4.02,0.33,0.2,-0.02,93.39,75.01,4.3,0.36,0.77,0.4,88.72,12,9.4769,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
200,5000,5000,5000,4182,65.16,0.13,3.57,0.57,0.02,0,96.14,65.45,3.72,0.59,0.2,0.13,58.59,16.62,9.183,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
490,0,0,0,2889,17.31,0.15,2.43,0.01,0.03,-0.01,99.58,88.62,2.44,0.01,0.08,0.15,50.06,-28.53,8.0996,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
